Company Name,Instrument Type,Current Rater,Rating,Rating Date,Urgency,INC,Sector,Why Target,ACER Pitch Angle
Kiwi Alloys Ltd.,Long term Loans,CRISIL,B,17-03-2026,LOW,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
Tiruchirapalli Engineering & Technology Cluster,Term loans,BRICKWORK,D,16-03-2026,LOW,Y,Manufacturing,INC with BRICKWORK — not cooperating; switch needed,"INC blocks bank financing; ACER vs BRICKWORK: faster, more responsive, India-focused"
Winfab Equipments Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,A 4,19-03-2026,LOW,Y,Manufacturing,INC with ICRA — not cooperating; switch needed,"INC blocks bank financing; ACER vs ICRA: faster, more responsive, India-focused"
Gina Engineering Co. Pvt. Ltd.,Non-government debt,ICRA,BB+/A4+,19-03-2026,LOW,Y,Manufacturing,INC with ICRA — not cooperating; switch needed,"INC blocks bank financing; ACER vs ICRA: faster, more responsive, India-focused"
K B K Chem-Engineering Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,A 4,19-03-2026,LOW,Y,Manufacturing,INC with ICRA — not cooperating; switch needed,"INC blocks bank financing; ACER vs ICRA: faster, more responsive, India-focused"
Kama Metal & Alloys Pvt. Ltd.,Long term Loans,CRISIL,D,18-03-2026,LOW,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
Kay Bouvet Engineering Ltd.,Non-fund-based financial facility/instrument,ICRA,D,13-03-2026,LOW,Y,Manufacturing,INC with ICRA — not cooperating; switch needed,"INC blocks bank financing; ACER vs ICRA: faster, more responsive, India-focused"
Gajra Gears Pvt. Ltd.,Term loans,BRICKWORK,D,13-03-2026,LOW,Y,Manufacturing,INC with BRICKWORK — not cooperating; switch needed,"INC blocks bank financing; ACER vs BRICKWORK: faster, more responsive, India-focused"
Autotech Non-Wovens Pvt. Ltd.,Bank Guarantee,BRICKWORK,A 4,13-03-2026,LOW,Y,Manufacturing,INC with BRICKWORK — not cooperating; switch needed,"INC blocks bank financing; ACER vs BRICKWORK: faster, more responsive, India-focused"
Panem Industries Pvt. Ltd.,Bank Guarantee,BRICKWORK,A 4,13-03-2026,LOW,Y,Manufacturing,INC with BRICKWORK — not cooperating; switch needed,"INC blocks bank financing; ACER vs BRICKWORK: faster, more responsive, India-focused"
Rachhpal Auto Alliance Pvt. Ltd.,Term loans,BRICKWORK,C,17-03-2026,LOW,Y,Manufacturing,INC with BRICKWORK — not cooperating; switch needed,"INC blocks bank financing; ACER vs BRICKWORK: faster, more responsive, India-focused"
Astila Ceramic Pvt. Ltd.,Term loans,BRICKWORK,C,17-03-2026,LOW,Y,Manufacturing,INC with BRICKWORK — not cooperating; switch needed,"INC blocks bank financing; ACER vs BRICKWORK: faster, more responsive, India-focused"
Mount Velour Rubber Works Pvt. Ltd.,Long term Loans,CRISIL,D,17-03-2026,LOW,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
Emgee Cables & Communications Ltd.,Letter Of credit,BRICKWORK,D,17-03-2026,LOW,Y,Manufacturing,INC with BRICKWORK — not cooperating; switch needed,"INC blocks bank financing; ACER vs BRICKWORK: faster, more responsive, India-focused"
Kottex Industries Pvt. Ltd.,Letter Of credit,BRICKWORK,A 4,27-03-2026,LOW,Y,Manufacturing,INC with BRICKWORK — not cooperating; switch needed,"INC blocks bank financing; ACER vs BRICKWORK: faster, more responsive, India-focused"
Shitla Papers Pvt. Ltd.,Term loans,BRICKWORK,C,27-03-2026,LOW,Y,Manufacturing,INC with BRICKWORK — not cooperating; switch needed,"INC blocks bank financing; ACER vs BRICKWORK: faster, more responsive, India-focused"
Vicon Ceramic Pvt. Ltd.,Bank Guarantee,BRICKWORK,A 4,27-03-2026,LOW,Y,Manufacturing,INC with BRICKWORK — not cooperating; switch needed,"INC blocks bank financing; ACER vs BRICKWORK: faster, more responsive, India-focused"
J R Transformers Pvt. Ltd.,Non-government debt,BRICKWORK,A 4,27-03-2026,LOW,Y,Manufacturing,INC with BRICKWORK — not cooperating; switch needed,"INC blocks bank financing; ACER vs BRICKWORK: faster, more responsive, India-focused"
George Maijo Automobiles Pvt. Ltd.,Non-government debt,CARE,BB-/A4,16-03-2026,LOW,Y,Manufacturing,INC with CARE — not cooperating; switch needed,"INC blocks bank financing; ACER vs CARE: faster, more responsive, India-focused"
Hero Wiretex Ltd.,Bank Guarantee,CARE,D,16-03-2026,LOW,Y,Manufacturing,INC with CARE — not cooperating; switch needed,"INC blocks bank financing; ACER vs CARE: faster, more responsive, India-focused"
Gajraj Automobiles Pvt. Ltd.,Fund based financial facility/instrument,CRISIL,B,16-03-2026,LOW,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
Bisman Industries Ltd.,Non-fund-based financial facility/instrument,ICRA,D,13-03-2026,LOW,Y,Manufacturing,INC with ICRA — not cooperating; switch needed,"INC blocks bank financing; ACER vs ICRA: faster, more responsive, India-focused"
Friends Auto (India) Ltd.,Bank Guarantee,BRICKWORK,D,27-03-2026,LOW,Y,Manufacturing,INC with BRICKWORK — not cooperating; switch needed,"INC blocks bank financing; ACER vs BRICKWORK: faster, more responsive, India-focused"
Karamveer Electronics Ltd.,Bank Guarantee,CRISIL,A 4,27-03-2026,LOW,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
Vishakha Plastic Pipes Pvt. Ltd.,Bank Guarantee,BRICKWORK,A 4,26-03-2026,LOW,Y,Manufacturing,INC with BRICKWORK — not cooperating; switch needed,"INC blocks bank financing; ACER vs BRICKWORK: faster, more responsive, India-focused"
Talwar Auto Garages Pvt. Ltd.,Fund based financial facility/instrument,BRICKWORK,C,26-03-2026,LOW,Y,Manufacturing,INC with BRICKWORK — not cooperating; switch needed,"INC blocks bank financing; ACER vs BRICKWORK: faster, more responsive, India-focused"
Mamta Transformers Pvt. Ltd.,Bank Guarantee,CRISIL,D,30-03-2026,LOW,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
Shristi Ispat & Alloys Ltd.,Bank Guarantee,ACUITE,A 4+,30-03-2026,LOW,Y,Manufacturing,INC with ACUITE — not cooperating; switch needed,"INC blocks bank financing; ACER vs ACUITE: faster, more responsive, India-focused"
Melt-O-Therm Furnaces Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,30-03-2026,LOW,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
Santlal Industries Ltd.,Long term Loans,ACUITE,BB-,27-03-2026,LOW,Y,Manufacturing,INC with ACUITE — not cooperating; switch needed,"INC blocks bank financing; ACER vs ACUITE: faster, more responsive, India-focused"
Seemanchal Motors Pvt. Ltd.,Fund based financial facility/instrument,ACUITE,A 4,25-03-2026,LOW,Y,Manufacturing,INC with ACUITE — not cooperating; switch needed,"INC blocks bank financing; ACER vs ACUITE: faster, more responsive, India-focused"
Jeewan Motors Pvt. Ltd.,Fund based financial facility/instrument,BRICKWORK,A 4,25-03-2026,LOW,Y,Manufacturing,INC with BRICKWORK — not cooperating; switch needed,"INC blocks bank financing; ACER vs BRICKWORK: faster, more responsive, India-focused"
Satija Motors Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,25-03-2026,LOW,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
Maa Mahamaya Alloys Pvt. Ltd.,Term loans,CARE,BB-,25-03-2026,LOW,Y,Manufacturing,INC with CARE — not cooperating; switch needed,"INC blocks bank financing; ACER vs CARE: faster, more responsive, India-focused"
Oja Motors Dealer Pvt. Ltd.,Fund based financial facility/instrument,CRISIL,B,27-03-2026,LOW,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
Ajay Steel Casting Pvt. Ltd.,Term loans,CRISIL,B,27-03-2026,LOW,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
Mercury Industries Ltd.,Letter Of credit,CRISIL,A 4,27-03-2026,LOW,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
M G F Motors Ltd.,Fund based financial facility/instrument,CRISIL,D,27-03-2026,LOW,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
Diamond Engineering (Chennai) Pvt. Ltd.,Bank Guarantee,ACUITE,D,24-03-2026,LOW,Y,Manufacturing,INC with ACUITE — not cooperating; switch needed,"INC blocks bank financing; ACER vs ACUITE: faster, more responsive, India-focused"
Amit Auto Wheels Pvt. Ltd.,Fund based financial facility/instrument,BRICKWORK,C,24-03-2026,LOW,Y,Manufacturing,INC with BRICKWORK — not cooperating; switch needed,"INC blocks bank financing; ACER vs BRICKWORK: faster, more responsive, India-focused"
Seya Industries Ltd.,Term loans,CARE,D,23-03-2026,LOW,Y,Manufacturing,INC with CARE — not cooperating; switch needed,"INC blocks bank financing; ACER vs CARE: faster, more responsive, India-focused"
Shakti Precision Components (India) Pvt. Ltd.,Bank Guarantee,CARE,BB+,23-03-2026,LOW,Y,Manufacturing,INC with CARE — not cooperating; switch needed,"INC blocks bank financing; ACER vs CARE: faster, more responsive, India-focused"
A S Motors Pvt. Ltd.,Non-government debt,CARE,BB-/A4,26-03-2026,LOW,Y,Manufacturing,INC with CARE — not cooperating; switch needed,"INC blocks bank financing; ACER vs CARE: faster, more responsive, India-focused"
Warm Forgings Pvt. Ltd.,Bank Guarantee,BRICKWORK,D,26-03-2026,LOW,Y,Manufacturing,INC with BRICKWORK — not cooperating; switch needed,"INC blocks bank financing; ACER vs BRICKWORK: faster, more responsive, India-focused"
Panama Papers Pvt. Ltd.,Long term Loans,CRISIL,B,25-03-2026,LOW,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
Sarvani Industries Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,25-03-2026,LOW,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
Dhanlaxmi Electricals Pvt. Ltd.,Non-government debt,IND-RA,D,02-04-2026,LOW,Y,Manufacturing,INC with IND-RA — not cooperating; switch needed,"INC blocks bank financing; ACER vs IND-RA: faster, more responsive, India-focused"
Kerala State Electronics Devp. Corpn. Ltd.,Term loans,IND-RA,D,02-04-2026,LOW,Y,Manufacturing,INC with IND-RA — not cooperating; switch needed,"INC blocks bank financing; ACER vs IND-RA: faster, more responsive, India-focused"
G M A Pinnacle Automotives Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,02-04-2026,LOW,Y,Manufacturing,INC with IND-RA — not cooperating; switch needed,"INC blocks bank financing; ACER vs IND-RA: faster, more responsive, India-focused"
Swapna Printing Works Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,02-04-2026,LOW,Y,Manufacturing,INC with IND-RA — not cooperating; switch needed,"INC blocks bank financing; ACER vs IND-RA: faster, more responsive, India-focused"
Super Iron Foundry Ltd.,Term loans,CARE,B+,25-03-2026,LOW,Y,Manufacturing,INC with CARE — not cooperating; switch needed,"INC blocks bank financing; ACER vs CARE: faster, more responsive, India-focused"
Sri Venkatesh Iron & Alloys (India) Ltd.,Bank Guarantee,BRICKWORK,A 4,25-03-2026,LOW,Y,Manufacturing,INC with BRICKWORK — not cooperating; switch needed,"INC blocks bank financing; ACER vs BRICKWORK: faster, more responsive, India-focused"
Veeranarayana Metal Alloys Pvt. Ltd.,Bank Guarantee,BRICKWORK,D,25-03-2026,LOW,Y,Manufacturing,INC with BRICKWORK — not cooperating; switch needed,"INC blocks bank financing; ACER vs BRICKWORK: faster, more responsive, India-focused"
Manishri Refractories & Ceramics Pvt. Ltd.,Non-government debt,ICRA,B/A4,24-03-2026,LOW,Y,Manufacturing,INC with ICRA — not cooperating; switch needed,"INC blocks bank financing; ACER vs ICRA: faster, more responsive, India-focused"
Profive Engineering Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,02-04-2026,LOW,Y,Manufacturing,INC with IND-RA — not cooperating; switch needed,"INC blocks bank financing; ACER vs IND-RA: faster, more responsive, India-focused"
Steamline Industries Ltd.,Letter Of credit,BRICKWORK,D,01-04-2026,LOW,Y,Manufacturing,INC with BRICKWORK — not cooperating; switch needed,"INC blocks bank financing; ACER vs BRICKWORK: faster, more responsive, India-focused"
Prime Mover Auto Associates Pvt. Ltd.,Long term Loans,ACUITE,C,01-04-2026,LOW,Y,Manufacturing,INC with ACUITE — not cooperating; switch needed,"INC blocks bank financing; ACER vs ACUITE: faster, more responsive, India-focused"
Metal Care Alloys Pvt. Ltd.,Term loans,BRICKWORK,BB,01-04-2026,LOW,Y,Manufacturing,INC with BRICKWORK — not cooperating; switch needed,"INC blocks bank financing; ACER vs BRICKWORK: faster, more responsive, India-focused"
Sree Krishna Automotives Hyderabad Pvt. Ltd.,Non-government debt,IND-RA,B/A4,02-04-2026,LOW,Y,Manufacturing,INC with IND-RA — not cooperating; switch needed,"INC blocks bank financing; ACER vs IND-RA: faster, more responsive, India-focused"
Auro Industries Ltd.,Bank Guarantee,ACUITE,A 4,02-04-2026,LOW,Y,Manufacturing,INC with ACUITE — not cooperating; switch needed,"INC blocks bank financing; ACER vs ACUITE: faster, more responsive, India-focused"
Manglam Paper Pvt. Ltd.,Term loans,IND-RA,D,02-04-2026,LOW,Y,Manufacturing,INC with IND-RA — not cooperating; switch needed,"INC blocks bank financing; ACER vs IND-RA: faster, more responsive, India-focused"
Starwing Plastic & Chemicals Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,02-04-2026,LOW,Y,Manufacturing,INC with IND-RA — not cooperating; switch needed,"INC blocks bank financing; ACER vs IND-RA: faster, more responsive, India-focused"
Katyayini Paper Mills Pvt. Ltd.,Letter Of credit,BRICKWORK,D,31-03-2026,LOW,Y,Manufacturing,INC with BRICKWORK — not cooperating; switch needed,"INC blocks bank financing; ACER vs BRICKWORK: faster, more responsive, India-focused"
Assago Industries Pvt. Ltd.,Term loans,CARE,BB+,31-03-2026,LOW,Y,Manufacturing,INC with CARE — not cooperating; switch needed,"INC blocks bank financing; ACER vs CARE: faster, more responsive, India-focused"
S T S Manufacturing Pvt. Ltd.,Long term Loans,CRISIL,B,31-03-2026,LOW,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
Salvo Industries Pvt. Ltd.,Letter Of credit,CRISIL,A 4,30-03-2026,LOW,Y,Manufacturing,INC with CRISIL — not cooperating; switch needed,"INC blocks bank financing; ACER vs CRISIL: faster, more responsive, India-focused"
Ainwesha Engineering & Projects Ltd.,Non-government debt,IND-RA,D,02-04-2026,LOW,Y,Manufacturing,INC with IND-RA — not cooperating; switch needed,"INC blocks bank financing; ACER vs IND-RA: faster, more responsive, India-focused"
G R Engineering Pvt. Ltd.,Non-government debt,IND-RA,B/A4,02-04-2026,LOW,Y,Manufacturing,INC with IND-RA — not cooperating; switch needed,"INC blocks bank financing; ACER vs IND-RA: faster, more responsive, India-focused"
Lenz Ceramic Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,02-04-2026,LOW,Y,Manufacturing,INC with IND-RA — not cooperating; switch needed,"INC blocks bank financing; ACER vs IND-RA: faster, more responsive, India-focused"
Primitus Industries Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,02-04-2026,LOW,Y,Manufacturing,INC with IND-RA — not cooperating; switch needed,"INC blocks bank financing; ACER vs IND-RA: faster, more responsive, India-focused"
